RespondentNr,StimulusNr,timestamp ms,Gaze x %,Gaze y %
10,0,42575,0.515,0.639
10,0,42609,0.514,0.636
10,0,42642,0.515,0.632
10,0,42676,0.515,0.629
10,0,42709,0.518,0.626
10,0,42742,0.516,0.624
10,0,42775,0.514,0.623
10,0,42809,0.515,0.627
10,0,42842,0.511,0.626
10,0,42875,0.509,0.631
10,0,42909,0.508,0.633
10,0,42942,0.504,0.638
10,0,42976,0.502,0.642
10,0,43008,0.498,0.646
10,0,43041,0.494,0.651
10,0,43075,0.491,0.656
10,0,43109,0.489,0.657
10,0,43142,0.49,0.659
10,0,43175,0.495,0.658
10,0,43209,0.499,0.659
10,0,43242,0.507,0.656
10,0,43276,0.51,0.653
10,0,43309,0.517,0.651
10,0,43342,0.522,0.649
10,0,43375,0.526,0.647
10,0,43409,0.53,0.645
10,0,43442,0.533,0.643
10,0,43475,0.538,0.643
10,0,43509,0.541,0.642
10,0,43542,0.545,0.641
10,0,43575,0.548,0.638
10,0,43608,0.548,0.637
10,0,43642,0.551,0.637
10,0,43675,0.552,0.638
10,0,43709,0.55,0.637
10,0,43742,0.549,0.638
10,0,43775,0.549,0.64
10,0,43808,0.549,0.642
10,0,43842,0.548,0.644
10,0,43875,0.546,0.646
10,0,43909,0.546,0.649
10,0,43942,0.545,0.652
10,0,43975,0.544,0.653
10,0,44009,0.541,0.655
10,0,44042,0.54,0.656
10,0,44075,0.539,0.657
10,0,44109,0.539,0.659
10,0,44142,0.54,0.663
10,0,44176,0.539,0.666
10,0,44208,0.539,0.664
10,0,44243,0.539,0.666
10,0,44276,0.537,0.665
10,0,44309,0.535,0.665
10,0,44342,0.533,0.665
10,0,44375,0.532,0.664
10,0,44409,0.533,0.665
10,0,44442,0.532,0.666
10,0,44475,0.531,0.668
10,0,44509,0.529,0.67
10,0,44542,0.527,0.67
10,0,44574,0.524,0.67
10,0,44608,0.52,0.67
10,0,44642,0.519,0.671
10,0,44675,0.517,0.672
10,0,44709,0.512,0.673
10,0,44742,0.507,0.676
10,0,44776,0.503,0.68
10,0,44809,0.501,0.683
10,0,44842,0.497,0.685
10,0,44875,0.495,0.687
10,0,44908,0.499,0.683
10,0,44943,0.495,0.683
10,0,44975,0.492,0.683
10,0,45008,0.476,0.685
10,0,45042,0.456,0.695
10,0,45075,0.438,0.702
10,0,45109,0.428,0.705
10,0,45142,0.37,0.722
10,0,45175,0.347,0.733
10,0,45208,0.337,0.738
10,0,45242,0.33,0.742
10,0,45275,0.324,0.746
10,0,45309,0.319,0.748
10,0,45342,0.316,0.75
10,0,45375,0.312,0.755
10,0,45409,0.308,0.757
10,0,45442,0.306,0.76
10,0,45475,0.302,0.761
10,0,45508,0.301,0.761
10,0,45542,0.302,0.758
10,0,45574,0.302,0.753
10,0,45609,0.304,0.749
10,0,45642,0.306,0.742
10,0,45675,0.314,0.732
10,0,45708,0.316,0.723
10,0,45741,0.322,0.669
10,0,45776,0.319,0.641
10,0,45807,0.315,0.632
10,0,45842,0.308,0.626
10,0,45875,0.304,0.611
10,0,45909,0.297,0.596
10,0,45942,0.293,0.592
10,0,45975,0.291,0.59
10,0,46008,0.281,0.583
10,0,46042,0.277,0.585
10,0,46075,0.271,0.593
10,0,46109,0.265,0.599
10,0,46142,0.257,0.602
10,0,46175,0.252,0.607
10,0,46209,0.249,0.614
10,0,46240,0.245,0.62
10,0,46275,0.241,0.625
10,0,46307,0.237,0.631
10,0,46342,0.234,0.635
10,0,46375,0.231,0.639
10,0,46408,0.228,0.642
10,0,46442,0.225,0.646
10,0,46476,0.225,0.648
10,0,46508,0.225,0.654
10,0,46541,0.223,0.661
10,0,46575,0.222,0.666
10,0,46609,0.221,0.67
10,0,46643,0.219,0.673
10,0,46675,0.216,0.678
10,0,46707,0.213,0.681
10,0,46742,0.213,0.682
10,0,46774,0.213,0.682
10,0,46808,0.212,0.683
10,0,46841,0.211,0.683
10,0,46876,0.211,0.683
10,0,46907,0.209,0.685
10,0,46942,0.207,0.688
10,0,46974,0.207,0.69
10,0,47008,0.207,0.693
10,0,47041,0.21,0.695
10,0,47075,0.213,0.697
10,0,47107,0.216,0.699
10,0,47142,0.219,0.701
10,0,47175,0.221,0.704
10,0,47209,0.223,0.706
10,0,47242,0.223,0.708
10,0,47275,0.226,0.709
10,0,47307,0.23,0.711
10,0,47343,0.232,0.713
10,0,47374,0.233,0.715
10,0,47408,0.236,0.716
10,0,47442,0.24,0.717
10,0,47475,0.24,0.717
10,0,47508,0.241,0.72
10,0,47542,0.242,0.716
10,0,47575,0.244,0.712
10,0,47609,0.244,0.708
10,0,47642,0.243,0.703
10,0,47675,0.244,0.698
10,0,47707,0.245,0.693
10,0,47742,0.248,0.689
10,0,47775,0.251,0.684
10,0,47809,0.252,0.679
10,0,47842,0.254,0.674
10,0,47876,0.255,0.669
10,0,47907,0.255,0.663
10,0,47942,0.257,0.659
10,0,47975,0.259,0.658
10,0,48008,0.265,0.654
10,0,48042,0.271,0.653
10,0,48075,0.276,0.652
10,0,48109,0.281,0.653
10,0,48142,0.285,0.657
10,0,48175,0.287,0.659
10,0,48208,0.288,0.662
10,0,48242,0.288,0.664
10,0,48275,0.288,0.668
10,0,48308,0.287,0.67
10,0,48342,0.285,0.671
10,0,48375,0.283,0.674
10,0,48408,0.28,0.676
10,0,48441,0.277,0.68
10,0,48475,0.276,0.681
10,0,48509,0.274,0.684
10,0,48543,0.273,0.687
10,0,48575,0.272,0.688
10,0,48608,0.271,0.689
10,0,48642,0.269,0.687
10,0,48675,0.266,0.686
10,0,48708,0.266,0.686
10,0,48742,0.264,0.686
10,0,48775,0.264,0.684
10,0,48808,0.266,0.684
10,0,48842,0.267,0.684
10,0,48876,0.268,0.683
10,0,48909,0.271,0.679
10,0,48941,0.272,0.675
10,0,48975,0.272,0.672
10,0,49010,0.272,0.671
10,0,49042,0.275,0.669
10,0,49075,0.277,0.669
10,0,49108,0.277,0.671
10,0,49141,0.277,0.673
10,0,49175,0.277,0.677
10,0,49209,0.274,0.681
10,0,49242,0.272,0.686
10,0,49276,0.271,0.689
10,0,49308,0.27,0.69
10,0,49342,0.269,0.691
10,0,49375,0.269,0.692
10,0,49408,0.269,0.691
10,0,49442,0.267,0.692
10,0,49476,0.265,0.692
10,0,49508,0.263,0.693
10,0,49542,0.263,0.695
10,0,49575,0.264,0.697
10,0,49609,0.267,0.696
10,0,49642,0.27,0.696
10,0,49675,0.272,0.694
10,0,49708,0.276,0.692
10,0,49742,0.28,0.688
10,0,49775,0.28,0.683
10,0,49810,0.275,0.681
10,0,49842,0.275,0.679
10,0,49876,0.273,0.678
10,0,49909,0.271,0.678
10,0,49942,0.271,0.677
10,0,49976,0.271,0.677
10,0,50009,0.272,0.679
10,0,50042,0.27,0.679
10,0,50075,0.269,0.68
10,0,50110,0.268,0.682
10,0,50142,0.266,0.684
10,0,50175,0.263,0.688
10,0,50209,0.26,0.689
10,0,50242,0.26,0.692
10,0,50275,0.258,0.693
10,0,50309,0.256,0.694
10,0,50343,0.258,0.694
10,0,50375,0.261,0.692
10,0,50409,0.264,0.692
10,0,50443,0.266,0.689
10,0,50476,0.27,0.688
10,0,50508,0.273,0.686
10,0,50543,0.273,0.682
10,0,50575,0.275,0.681
10,0,50610,0.275,0.68
10,0,50643,0.274,0.679
10,0,50675,0.272,0.678
10,0,50710,0.269,0.679
10,0,50743,0.267,0.679
10,0,50776,0.264,0.679
10,0,50808,0.259,0.678
10,0,50842,0.255,0.678
10,0,50876,0.252,0.677
10,0,50909,0.249,0.676
10,0,50942,0.25,0.673
10,0,50975,0.25,0.672
10,0,51008,0.251,0.669
10,0,51042,0.252,0.668
10,0,51075,0.254,0.665
10,0,51109,0.255,0.664
10,0,51143,0.254,0.664
10,0,51175,0.254,0.663
10,0,51208,0.255,0.663
10,0,51242,0.256,0.661
10,0,51276,0.257,0.661
10,0,51308,0.259,0.662
10,0,51342,0.26,0.662
10,0,51376,0.261,0.663
10,0,51409,0.262,0.665
10,0,51443,0.262,0.666
10,0,51475,0.263,0.668
10,0,51509,0.263,0.669
10,0,51542,0.262,0.668
10,0,51575,0.26,0.669
10,0,51609,0.259,0.668
10,0,51642,0.259,0.669
10,0,51676,0.258,0.668
10,0,51709,0.258,0.669
10,0,51742,0.259,0.673
10,0,51776,0.262,0.678
10,0,51808,0.263,0.681
10,0,51842,0.262,0.684
10,0,51876,0.261,0.686
10,0,51909,0.261,0.687
10,0,51943,0.259,0.687
10,0,51976,0.259,0.687
10,0,52009,0.257,0.687
10,0,52043,0.257,0.688
10,0,52075,0.257,0.691
10,0,52109,0.258,0.692
10,0,52142,0.257,0.694
10,0,52175,0.255,0.696
10,0,52208,0.256,0.695
10,0,52242,0.256,0.693
10,0,52275,0.255,0.69
10,0,52309,0.256,0.688
10,0,52343,0.254,0.685
10,0,52375,0.255,0.681
10,0,52409,0.254,0.681
10,0,52442,0.253,0.682
10,0,52475,0.256,0.68
10,0,52509,0.257,0.68
10,0,52543,0.257,0.677
10,0,52576,0.259,0.676
10,0,52608,0.259,0.673
10,0,52642,0.259,0.667
10,0,52676,0.256,0.665
10,0,52709,0.254,0.664
10,0,52742,0.256,0.667
10,0,52776,0.254,0.668
10,0,52809,0.255,0.67
10,0,52842,0.256,0.675
10,0,52876,0.257,0.678
10,0,52909,0.261,0.678
10,0,52942,0.263,0.676
10,0,52976,0.268,0.675
10,0,53010,0.272,0.671
10,0,53043,0.275,0.667
10,0,53075,0.284,0.659
10,0,53110,0.288,0.653
10,0,53142,0.296,0.651
10,0,53175,0.301,0.648
10,0,53209,0.303,0.645
10,0,53242,0.306,0.642
10,0,53276,0.309,0.638
10,0,53309,0.312,0.636
10,0,53342,0.311,0.634
10,0,53376,0.303,0.633
10,0,53409,0.288,0.63
10,0,53442,0.27,0.627
10,0,53475,0.195,0.631
10,0,53509,0.166,0.633
10,0,53542,0.153,0.634
10,0,53575,0.129,0.628
10,0,53609,0.122,0.63
10,0,53643,0.118,0.629
10,0,53676,0.115,0.628
10,0,53709,0.113,0.626
10,0,53743,0.112,0.626
10,0,53777,0.112,0.628
10,0,53809,0.113,0.629
10,0,53842,0.111,0.63
10,0,53876,0.107,0.633
10,0,53909,0.103,0.635
10,0,53943,0.099,0.637
10,0,53976,0.099,0.638
10,0,54009,0.099,0.639
10,0,54042,0.1,0.641
10,0,54076,0.105,0.645
10,0,54109,0.105,0.644
10,0,54143,0.107,0.646
10,0,54176,0.103,0.649
10,0,54209,0.096,0.654
10,0,54242,0.091,0.657
10,0,54275,0.087,0.658
10,0,54309,0.083,0.66
10,0,54343,0.077,0.659
10,0,54376,0.073,0.657
10,0,54410,0.071,0.656
10,0,54443,0.069,0.653
10,0,54476,0.068,0.65
10,0,54509,0.069,0.646
10,0,54543,0.07,0.642
10,0,54576,0.069,0.637
10,0,54609,0.067,0.632
10,0,54642,0.066,0.63
10,0,54675,0.067,0.629
10,0,54709,0.067,0.626
10,0,54743,0.069,0.622
10,0,54776,0.069,0.62
10,0,54810,0.071,0.616
10,0,54842,0.072,0.61
10,0,54876,0.073,0.604
10,0,54909,0.076,0.6
10,0,54943,0.078,0.596
10,0,54976,0.082,0.594
10,0,55008,0.087,0.591
10,0,55043,0.091,0.591
10,0,55075,0.092,0.592
10,0,55108,0.094,0.592
10,0,55142,0.094,0.591
10,0,55175,0.093,0.591
10,0,55209,0.091,0.592
10,0,55243,0.09,0.594
10,0,55275,0.089,0.591
10,0,55309,0.087,0.592
10,0,55342,0.084,0.593
10,0,55376,0.081,0.594
10,0,55409,0.079,0.598
10,0,55443,0.075,0.603
10,0,55475,0.072,0.607
10,0,55509,0.072,0.613
10,0,55542,0.072,0.615
10,0,55575,0.074,0.611
10,0,55609,0.076,0.614
10,0,55642,0.081,0.616
10,0,55676,0.083,0.609
10,0,55709,0.08,0.604
10,0,55743,0.085,0.604
10,0,55776,0.086,0.604
10,0,55809,0.09,0.603
10,0,55842,0.09,0.603
10,0,55875,0.09,0.607
10,0,55909,0.09,0.61
10,0,55943,0.089,0.613
10,0,55975,0.088,0.615
10,0,56009,0.087,0.621
10,0,56043,0.085,0.625
10,0,56075,0.083,0.631
10,0,56108,0.081,0.637
10,0,56143,0.079,0.641
10,0,56176,0.078,0.646
10,0,56209,0.076,0.649
10,0,56242,0.074,0.649
10,0,56276,0.071,0.651
10,0,56309,0.071,0.651
10,0,56342,0.072,0.649
10,0,56376,0.071,0.651
10,0,56409,0.073,0.655
10,0,56443,0.073,0.655
10,0,56476,0.076,0.655
10,0,56509,0.077,0.654
10,0,56543,0.08,0.654
10,0,56576,0.082,0.648
10,0,56610,0.083,0.642
10,0,56643,0.084,0.638
10,0,56675,0.086,0.636
10,0,56709,0.085,0.634
10,0,56743,0.084,0.632
10,0,56776,0.083,0.632
10,0,56809,0.082,0.636
10,0,56843,0.082,0.64
10,0,56877,0.081,0.642
10,0,56910,0.081,0.644
10,0,56942,0.081,0.646
10,0,56976,0.077,0.645
10,0,57009,0.076,0.644
10,0,57042,0.073,0.643
10,0,57076,0.071,0.643
10,0,57109,0.067,0.643
10,0,57143,0.064,0.643
10,0,57177,0.061,0.643
10,0,57209,0.058,0.642
10,0,57242,0.055,0.64
10,0,57277,0.053,0.638
10,0,57310,0.05,0.637
10,0,57343,0.048,0.634
10,0,57376,0.048,0.633
10,0,57409,0.046,0.629
10,0,57442,0.047,0.625
10,0,57476,0.046,0.621
10,0,57510,0.046,0.616
10,0,57543,0.047,0.611
10,0,57575,0.05,0.608
10,0,57610,0.053,0.605
10,0,57643,0.054,0.602
10,0,57675,0.059,0.601
10,0,57709,0.062,0.6
10,0,57743,0.065,0.598
10,0,57777,0.068,0.595
10,0,57810,0.071,0.594
10,0,57843,0.075,0.591
10,0,57876,0.077,0.585
10,0,57909,0.078,0.582
10,0,57943,0.079,0.578
10,0,57975,0.079,0.575
10,0,58008,0.078,0.571
10,0,58041,0.078,0.571
10,0,58077,0.075,0.57
10,0,58109,0.07,0.571
10,0,58143,0.067,0.572
10,0,58176,0.063,0.573
10,0,58210,0.06,0.575
10,0,58242,0.055,0.576
10,0,58276,0.055,0.575
10,0,58309,0.055,0.577
10,0,58343,0.052,0.579
10,0,58375,0.05,0.579
10,0,58409,0.047,0.578
10,0,58443,0.046,0.577
10,0,58476,0.043,0.577
10,0,58509,0.041,0.576
10,0,58542,0.042,0.575
10,0,58575,0.041,0.576
10,0,58610,0.044,0.576
10,0,58642,0.047,0.575
10,0,58676,0.048,0.576
10,0,58709,0.049,0.577
10,0,58742,0.052,0.576
10,0,58776,0.055,0.576
10,0,58808,0.057,0.575
10,0,58842,0.059,0.574
10,0,58876,0.062,0.573
10,0,58909,0.064,0.571
10,0,58943,0.064,0.571
10,0,58976,0.063,0.569
10,0,59010,0.062,0.568
10,0,59042,0.064,0.568
10,0,59075,0.066,0.57
10,0,59110,0.069,0.573
10,0,59143,0.075,0.575
10,0,59176,0.08,0.579
10,0,59210,0.086,0.582
10,0,59243,0.092,0.581
10,0,59276,0.097,0.579
10,0,59309,0.1,0.577
10,0,59343,0.101,0.573
10,0,59376,0.103,0.568
10,0,59409,0.103,0.565
10,0,59442,0.102,0.563
10,0,59476,0.103,0.563
10,0,59509,0.104,0.564
10,0,59543,0.105,0.566
10,0,59576,0.108,0.568
10,0,59609,0.11,0.569
10,0,59643,0.11,0.571
10,0,59677,0.11,0.571
10,0,59709,0.11,0.571
10,0,59742,0.11,0.57
10,0,59776,0.105,0.57
10,0,59809,0.099,0.57
10,0,59843,0.096,0.571
10,0,59876,0.093,0.57
10,0,59909,0.09,0.571
10,0,59943,0.088,0.574
11,0,0,0.717,0.199
11,0,0,0.718,0.203
11,0,19,0.748,0.212
11,0,53,0.788,0.222
11,0,86,0.786,0.218
11,0,120,0.779,0.219
11,0,153,0.78,0.226
11,0,187,0.779,0.23
11,0,220,0.764,0.238
11,0,253,0.725,0.232
11,0,287,0.55,0.22
11,0,320,0.531,0.234
11,0,353,0.561,0.252
11,0,387,0.561,0.274
11,0,419,0.496,0.324
11,0,454,0.35,0.38
11,0,486,0.355,0.374
11,0,520,0.366,0.389
11,0,552,0.338,0.408
11,0,587,0.323,0.418
11,0,620,0.34,0.424
11,0,654,0.342,0.425
11,0,687,0.325,0.428
11,0,720,0.301,0.433
11,0,753,0.292,0.436
11,0,786,0.304,0.435
11,0,820,0.301,0.434
11,0,870,0.3,0.432
11,0,903,0.303,0.427
11,0,935,0.305,0.424
11,0,969,0.308,0.42
11,0,1002,0.311,0.42
11,0,1036,0.312,0.422
11,0,1069,0.318,0.424
11,0,1102,0.319,0.428
11,0,1136,0.321,0.432
11,0,1169,0.321,0.437
11,0,1203,0.323,0.441
11,0,1236,0.324,0.445
11,0,1269,0.323,0.45
11,0,1302,0.327,0.458
11,0,1335,0.332,0.466
11,0,1370,0.335,0.476
11,0,1402,0.333,0.482
11,0,1437,0.332,0.487
11,0,1469,0.332,0.493
11,0,1503,0.329,0.497
11,0,1535,0.323,0.497
11,0,1569,0.313,0.497
11,0,1602,0.311,0.497
11,0,1636,0.306,0.497
11,0,1669,0.299,0.493
11,0,1703,0.291,0.488
11,0,1735,0.28,0.483
11,0,1769,0.274,0.48
11,0,1802,0.272,0.477
11,0,1835,0.273,0.471
11,0,1870,0.279,0.464
11,0,1902,0.287,0.457
11,0,1936,0.3,0.45
11,0,1969,0.313,0.441
11,0,2003,0.325,0.433
11,0,2035,0.389,0.404
11,0,2069,0.413,0.394
11,0,2102,0.422,0.389
11,0,2135,0.429,0.384
11,0,2169,0.432,0.382
11,0,2203,0.437,0.376
11,0,2236,0.443,0.374
11,0,2270,0.441,0.374
11,0,2303,0.447,0.371
11,0,2336,0.45,0.372
11,0,2369,0.451,0.371
11,0,2403,0.452,0.369
11,0,2436,0.448,0.369
11,0,2470,0.452,0.371
11,0,2502,0.454,0.376
11,0,2536,0.455,0.386
11,0,2569,0.459,0.395
11,0,2602,0.458,0.4
11,0,2635,0.466,0.406
11,0,2670,0.457,0.41
11,0,2703,0.454,0.409
11,0,2736,0.445,0.408
11,0,2769,0.44,0.403
11,0,2803,0.433,0.403
11,0,2835,0.396,0.401
11,0,2869,0.392,0.395
11,0,2903,0.377,0.408
11,0,2935,0.314,0.402
11,0,2969,0.283,0.412
11,0,3003,0.287,0.41
11,0,3036,0.301,0.406
11,0,3070,0.361,0.423
11,0,3102,0.7,0.483
11,0,3135,0.715,0.48
11,0,3169,0.716,0.471
11,0,3202,0.903,0.484
11,0,3236,0.87,0.486
11,0,3270,0.901,0.508
11,0,3302,0.893,0.537
11,0,3337,0.885,0.545
11,0,3369,0.827,0.557
11,0,3402,0.819,0.563
11,0,3436,0.801,0.567
11,0,3469,0.728,0.591
11,0,3503,0.703,0.59
11,0,3536,0.687,0.594
11,0,3569,0.67,0.596
11,0,3602,0.656,0.602
11,0,3637,0.613,0.607
11,0,3669,0.6,0.614
11,0,3703,0.596,0.635
11,0,3737,0.61,0.649
11,0,3770,0.627,0.669
11,0,3802,0.644,0.679
11,0,3836,0.66,0.692
11,0,3869,0.738,0.772
11,0,3903,0.749,0.774
11,0,3935,0.757,0.78
11,0,3969,0.762,0.788
11,0,4003,0.77,0.8
11,0,4036,0.772,0.805
11,0,4069,0.786,0.819
11,0,4102,0.786,0.819
11,0,4136,0.79,0.823
11,0,4170,0.796,0.824
11,0,4202,0.799,0.823
11,0,4235,0.817,0.825
11,0,4269,0.826,0.827
11,0,4303,0.833,0.825
11,0,4336,0.843,0.827
11,0,4369,0.851,0.83
11,0,4403,0.849,0.838
11,0,4436,0.845,0.849
11,0,4469,0.842,0.856
11,0,4502,0.835,0.869
11,0,4536,0.827,0.876
11,0,4569,0.806,0.884
11,0,4604,0.79,0.888
11,0,4635,0.676,0.927
11,0,4670,0.595,0.922
11,0,4703,0.539,0.914
11,0,4736,0.513,0.91
11,0,4769,0.477,0.901
11,0,4802,0.451,0.895
11,0,4835,0.416,0.885
11,0,4869,0.377,0.875
11,0,4903,0.319,0.86
11,0,4936,0.275,0.851
11,0,4969,0.224,0.845
11,0,5003,0.187,0.843
11,0,5036,0.131,0.846
11,0,5070,0.098,0.848
11,0,5102,0.085,0.854
11,0,5136,0.086,0.86
11,0,5170,0.09,0.873
11,0,5203,0.094,0.881
11,0,5236,0.095,0.883
11,0,5269,0.097,0.888
11,0,5302,0.092,0.896
11,0,5336,0.098,0.897
11,0,5370,0.109,0.894
11,0,5402,0.11,0.895
11,0,5436,0.117,0.898
11,0,5469,0.123,0.9
11,0,5503,0.129,0.898
11,0,5536,0.137,0.89
11,0,5569,0.146,0.883
11,0,5603,0.157,0.869
11,0,5635,0.169,0.853
11,0,5670,0.221,0.793
11,0,5702,0.253,0.76
11,0,5737,0.284,0.741
11,0,5770,0.341,0.71
11,0,5803,0.324,0.687
11,0,5836,0.286,0.653
11,0,5870,0.247,0.566
11,0,5903,0.253,0.553
11,0,5936,0.261,0.546
11,0,5969,0.264,0.541
11,0,6003,0.273,0.537
11,0,6035,0.249,0.53
11,0,6070,0.226,0.528
11,0,6103,0.208,0.517
11,0,6136,0.189,0.5
11,0,6169,0.184,0.493
11,0,6203,0.169,0.478
11,0,6236,0.107,0.437
11,0,6270,0.085,0.415
11,0,6303,0.075,0.404
11,0,6336,0.071,0.394
11,0,6369,0.067,0.376
11,0,6403,0.091,0.361
11,0,6436,0.332,0.253
11,0,6469,0.494,0.236
11,0,6502,0.569,0.228
11,0,6537,0.583,0.234
11,0,6569,0.643,0.232
11,0,6602,0.681,0.232
11,0,6636,0.929,0.18
11,0,7803,1.093,0.598
11,0,7836,1.03,0.615
11,0,7870,1.022,0.617
11,0,7903,1.016,0.619
11,0,7936,1.005,0.627
11,0,7969,0.94,0.643
11,0,8003,0.905,0.647
11,0,8036,0.799,0.655
11,0,8069,0.664,0.631
11,0,8104,0.544,0.616
11,0,8137,0.53,0.609
11,0,8169,0.471,0.601
11,0,8203,0.453,0.601
11,0,8235,0.433,0.595
11,0,8270,0.421,0.596
11,0,8303,0.409,0.591
11,0,8336,0.399,0.589
11,0,8370,0.371,0.575
11,0,8403,0.367,0.561
11,0,8437,0.376,0.554
11,0,8470,0.381,0.547
11,0,8502,0.388,0.535
11,0,8536,0.402,0.522
11,0,8569,0.426,0.511
11,0,8603,0.485,0.456
11,0,8637,0.513,0.441
11,0,8669,0.538,0.433
11,0,8702,0.547,0.438
11,0,8736,0.551,0.441
11,0,8770,0.549,0.446
11,0,8803,0.564,0.457
11,0,8836,0.595,0.466
11,0,8869,0.757,0.523
11,0,8903,0.773,0.518
11,0,8936,0.848,0.52
11,0,8969,0.879,0.502
11,0,9002,0.889,0.494
11,0,9036,0.898,0.477
11,0,9069,0.895,0.492
11,0,9102,0.942,0.513
11,0,9136,0.917,0.554
11,0,9169,0.911,0.579
11,0,9202,0.926,0.696
11,0,9236,0.94,0.704
11,0,9270,0.92,0.705
11,0,9303,0.921,0.704
11,0,9336,0.923,0.7
11,0,9369,0.876,0.684
11,0,9404,0.885,0.674
11,0,9436,0.88,0.661
11,0,9469,0.861,0.657
11,0,9503,0.619,0.621
11,0,9536,0.585,0.592
11,0,9570,0.57,0.569
11,0,9603,0.553,0.563
11,0,9636,0.545,0.555
11,0,9670,0.538,0.544
11,0,9702,0.531,0.532
11,0,9735,0.517,0.519
11,0,9770,0.505,0.518
11,0,9802,0.491,0.511
11,0,9836,0.468,0.504
11,0,9870,0.45,0.495
11,0,9903,0.425,0.481
11,0,9937,0.328,0.458
11,0,9970,0.187,0.437
11,0,10002,0.156,0.43
11,0,10037,0.099,0.427
11,0,10069,0.085,0.425
11,0,10103,0.064,0.424
11,0,10136,0.049,0.428
11,0,10170,0.039,0.428
11,0,10203,0.018,0.432
11,0,10236,0.011,0.435
11,0,10271,0.0,0.44
11,0,10303,-0.015,0.449
11,0,10337,-0.011,0.451
11,0,10387,-0.004,0.457
11,0,10421,0.004,0.461
11,0,10453,0.011,0.464
11,0,10487,0.022,0.469
11,0,10520,0.035,0.474
11,0,10553,0.039,0.485
11,0,10587,0.042,0.495
11,0,10620,0.054,0.504
11,0,10654,0.096,0.528
11,0,10687,0.112,0.536
11,0,10720,0.134,0.538
11,0,10755,0.169,0.538
11,0,10787,0.225,0.534
11,0,10820,0.272,0.522
11,0,10853,0.287,0.523
11,0,10888,0.3,0.522
11,0,10920,0.307,0.527
11,0,10953,0.309,0.533
11,0,10986,0.314,0.538
11,0,11020,0.318,0.546
11,0,11054,0.33,0.548
11,0,11086,0.33,0.548
11,0,11119,0.331,0.547
11,0,11152,0.321,0.546
11,0,11186,0.308,0.545
11,0,11219,0.293,0.538
11,0,11252,0.281,0.537
11,0,11287,0.271,0.535
11,0,11320,0.202,0.524
11,0,11354,0.196,0.524
11,0,11385,0.2,0.528
11,0,11421,0.208,0.528
11,0,11452,0.22,0.533
11,0,11487,0.236,0.536
11,0,11520,0.254,0.537
11,0,11554,0.269,0.54
11,0,11586,0.29,0.537
11,0,11619,0.407,0.545
11,0,11653,0.475,0.536
11,0,11687,0.526,0.536
11,0,11720,0.59,0.548
11,0,11753,0.645,0.558
11,0,11787,0.692,0.575
11,0,11820,0.712,0.584
11,0,11853,0.729,0.593
11,0,11887,0.745,0.601
11,0,11920,0.766,0.604
11,0,11954,0.784,0.607
11,0,11988,0.812,0.613
11,0,12021,0.822,0.612
11,0,12053,0.847,0.612
11,0,12086,0.88,0.605
11,0,12120,0.903,0.596
11,0,12153,0.923,0.584
11,0,12186,0.928,0.572
11,0,12221,0.946,0.558
11,0,12253,0.947,0.552
11,0,12287,0.95,0.55
11,0,12320,0.953,0.547
11,0,12353,0.963,0.539
11,0,12387,0.961,0.534
11,0,12421,0.974,0.518
11,0,12452,0.981,0.51
11,0,12486,0.989,0.493
11,0,12519,0.992,0.486
11,0,12553,0.996,0.481
11,0,12587,0.999,0.474
11,0,12621,0.994,0.464
11,0,12653,0.997,0.458
11,0,12688,1.015,0.456
11,0,12720,1.024,0.448
11,0,12754,1.035,0.447
11,0,12786,1.057,0.443
11,0,12820,1.096,0.441
11,0,13254,1.097,0.449
11,0,13287,1.095,0.447
11,0,13321,1.089,0.439
11,0,13353,1.08,0.436
11,0,13387,1.072,0.433
11,0,13421,1.069,0.431
11,0,13453,1.063,0.429
11,0,13487,1.058,0.428
11,0,13521,1.059,0.435
11,0,13554,1.061,0.437
11,0,13587,1.063,0.443
11,0,13620,1.064,0.45
11,0,13654,1.064,0.461
11,0,13688,1.069,0.475
11,0,13720,1.068,0.486
11,0,13754,1.072,0.499
11,0,13788,1.082,0.547
11,0,13986,0.738,1.003
11,0,14020,0.765,0.988
11,0,14054,0.829,0.852
11,0,14087,0.883,0.746
11,0,14121,0.893,0.767
11,0,14154,0.91,0.771
